file,energy_0,homogenity_0,entropy_0,contras_0,energy_45,homogenity_45,entropy_45,contras_45,energy_90,homogenity_90,entropy_90,contras_90,energy_135,homogenity_135,entropy_135,contras_135
dataset/jati (74).jpg,0.0008594888276706588,66.65797979798002,7.358572966682047,65.6579797979797,0.0008514765744238301,67.15886134067993,7.353616200995726,66.15886134067938,0.000983062952759931,47.52494949494974,7.215769114766241,46.5249494949494,0.0008286040009496371,70.62907230075469,7.331491225335785,69.63591224603512
dataset/jati (75).jpg,0.0006089633710846047,86.24818181818208,7.7171553159160355,85.24818181818124,0.0005980974249518216,88.75390266299401,7.7371057037153435,87.75390266299331,0.0007210182634425191,45.632323232323614,7.518513551238792,44.63232323232293,0.0005924848988703864,87.8251000658656,7.6836234588054975,86.83194001114627
dataset/jati (76).jpg,0.0004675543311906917,110.69565656565652,7.928504092031797,109.69565656565565,0.00047009876711854475,108.79093970003159,7.927754713338681,107.79093970003078,0.0007229007244158815,50.61434343434376,7.536965817013799,49.61434343434308,0.0004590383300240022,114.8755129958954,7.895695677295325,113.88235294117607
dataset/jati (77).jpg,0.00027822671156003503,294.89999999999986,8.465016350477997,293.8999999999971,0.0002800084501704174,305.1143760840701,8.461683558907144,304.1143760840694,0.0003981685542291536,111.7029292929297,8.112993527599185,110.70292929292782,0.0002774694662485537,293.80240158078857,8.406139800848429,292.8092415260679
dataset/jati (78).jpg,0.0006547699214366029,77.75515151515187,7.575022598430051,76.7551515151512,0.0006212601278658207,85.59646974798532,7.623733237832085,84.59646974798497,0.0008955412712988558,32.990101010101206,7.2672237066918655,31.990101010100943,0.0006269401129180846,80.89446217763606,7.557750592150401,79.90130212291562
dataset/jati (79).jpg,0.0006429190898887938,69.48090909090926,7.60378481247134,68.48090909090884,0.0005766263801158173,84.64075094378205,7.702624570839505,83.64075094378109,0.0006609172533415043,70.92232323232348,7.59860854083708,69.92232323232277,0.00058549733422741,82.23833409332701,7.634036672691031,81.24517403860699
dataset/jati (8).jpg,0.0009969135802469198,54.96333333333359,7.1794521235792015,53.96333333333328,0.000925212046217012,65.3143556779924,7.255637856675214,64.31435567799201,0.0009987399244975072,54.515151515151686,7.185167485134499,53.51515151515137,0.0009160538088582191,63.612605765820554,7.208043424259301,62.619445711100695
dataset/jati (80).jpg,0.00031054994388325706,207.25090909091037,8.42205392977387,206.25090909090665,0.00030811079467212346,212.81083562901776,8.427477080344742,211.81083562901665,0.00031097337006425916,213.36727272727504,8.417881122374903,212.36727272726992,0.0002984886357182718,219.94061914171283,8.383184392631664,218.94745908699292
dataset/jati (81).jpg,0.000545224977043175,54.00929292929289,7.87491916393091,53.00929292929222,0.0005226755001824183,73.12437506376942,7.950656900847169,72.124375063769,0.000587460463218056,57.63121212121218,7.82934448859129,56.63121212121157,0.0004980167214783572,65.14100420529975,7.892133021317384,64.14784415057906
dataset/jati (82).jpg,0.0006935108662381587,77.21333333333324,7.570279168329275,76.21333333333297,0.0006414559227661133,90.72615039281744,7.6381799320026555,89.7261503928169,0.0008452249770431718,45.13080808080826,7.373864703585682,44.13080808080791,0.000667689782698542,78.57597405887427,7.541061142150135,77.58281400415437
dataset/jati (83).jpg,0.00041960514233240425,169.2615151515162,8.046881049495457,168.26151515151335,0.0004203588145238995,165.5866748290994,8.04275130651674,164.5866748290985,0.00047229874502600753,122.1070707070709,7.93505477774166,121.10707070707035,0.0004155675660034514,162.85281451081883,7.990938758278648,161.85965445609665
dataset/jati (84).jpg,0.0006743954698500227,90.57272727272765,7.654321704240718,89.57272727272647,0.0006278289663101948,91.88888888888914,7.703515176847836,90.8888888888888,0.000789893888378745,60.32121212121211,7.521740703071713,59.32121212121191,0.0006443756526149905,99.44905507422567,7.637025589481933,98.45589501950565
dataset/jati (85).jpg,0.00045833588409344893,119.86030303030323,8.010264909216561,118.8603030303011,0.000444588563302468,123.79797979798025,8.032947432597485,122.79797979797868,0.0005789307213549794,71.20060606060602,7.780105034874169,70.20060606060518,0.00046172861942364146,112.48183614530964,7.938244611046418,111.48867609059064
dataset/jati (86).jpg,0.0005600346903377243,49.00555555555595,7.7344961371365235,48.005555555555375,0.0005320655037907087,53.77736965615785,7.777929924546027,52.777369656157944,0.0006286399347005467,37.48212121212143,7.616432889684889,36.48212121212098,0.0005165561012915443,56.40928205907701,7.7503189764949,55.4161220043563
dataset/jati (87).jpg,0.0004822365064789259,155.38292929292965,7.9223811367430885,154.38292929292828,0.00046981769162250653,156.8517498214464,7.936544365913873,155.8517498214464,0.0005536679930619531,116.89030303030354,7.807406037997717,115.89030303030242,0.0004708571204781533,152.9352991842729,7.874829654362568,151.94213912955334
dataset/jati (88).jpg,0.0003266401387613426,314.40636363636406,8.331411680857055,313.4063636363595,0.00031074978127380306,347.6804407713455,8.369445342951186,346.6804407713454,0.00041690133659829883,172.4389898989911,8.11752619120687,171.43898989898807,0.00033608594349227597,285.1797132289605,8.24326648315103,284.18655317423986
dataset/jati (89).jpg,0.00036341699826547937,88.18060606060668,8.198039627193811,87.18060606060473,0.0003493560211643962,93.59473523109966,8.2296542907287,92.59473523109907,0.0004238853178247099,61.16232323232354,8.042746469938933,60.16232323232283,0.000353490678348742,86.82748138014838,8.146101260701894,85.8343213254288
dataset/jati (9).jpg,0.0009155647382920198,36.994343434343655,7.294751878226936,35.99434343434332,0.0008486918449723736,48.32006938067552,7.377660417277819,47.320069380675655,0.0009251453933272239,39.34797979797997,7.295610927911348,38.34797979797976,0.0008569701248676132,45.19876374322332,7.309830187486683,44.20560368850367
dataset/jati (90).jpg,0.0003718906234057677,217.43666666666735,8.172493101143548,216.43666666666408,0.00037060324662392316,214.8992959902062,8.182106476730345,213.89929599020488,0.00045654525048463817,145.03535353535324,7.984954101353078,144.0353535353511,0.00037938214675025474,212.2857577139388,8.102764225312352,211.29259765921745
dataset/jati (91).jpg,0.0002976584022038404,224.67030303030404,8.417805416757291,223.67030303029912,0.0002906632935108471,236.09060299969542,8.425862034061641,235.09060299969414,0.00032896643199672526,171.79070707070773,8.286142890452492,170.79070707070386,0.0002877839536605365,249.97709884987626,8.382120665386468,248.98393879515552
dataset/jati (92).jpg,0.00031345270890724983,311.7702020202028,8.324318170447404,310.77020202019884,0.000310916344530717,320.0593816957428,8.328177879586095,319.05938169574284,0.000389873482297719,208.24828282828307,8.14220655849425,207.24828282828062,0.0003218233023621161,303.92795257638056,8.241666361161744,302.9347925216586
dataset/jati (93).jpg,0.00038169064381184787,130.733232323233,8.136812178159891,129.73323232323034,0.0003722844944983579,135.4887256402417,8.157367505010408,134.48872564024052,0.0004510254055708546,98.75626262626311,7.986649774232599,97.75626262626162,0.0003743968967367966,130.5917819324103,8.092876380407207,129.59862187769144
dataset/jati (94).jpg,0.0004157279869401021,116.45616161616181,8.025619869127373,115.45616161616012,0.000410260917073757,118.5105601469235,8.032393846606388,117.51056014692305,0.0005082185491276433,82.46434343434355,7.831292367419437,81.46434343434257,0.0004049296277667021,112.97603485838691,7.973257188489299,111.98287480366753
dataset/jati (95).jpg,0.000600545862667091,152.52020202020276,7.729183452639787,151.52020202020142,0.0005922208650439794,152.95775941230553,7.732748397604182,151.95775941230474,0.0006485307621671437,127.24696969697001,7.6583047573384535,126.24696969696888,0.0005958785654603875,147.04686629173642,7.673229231560595,146.05370623701614
dataset/jati (96).jpg,0.0004173247627793003,136.6971717171733,8.019132495493924,135.69717171716997,0.00039581155453684416,164.40220385674965,8.074447530300214,163.4022038567495,0.0004286756453423021,137.52060606060658,8.009918312496248,136.52060606060417,0.00039264876470574024,159.8563104828488,8.017122197304198,158.86315042813007
dataset/jati (97).jpg,0.000372451790633604,182.8051515151515,8.141844670810917,181.80515151514996,0.00037451227805952817,184.5383124171007,8.136432776160696,183.53831241710023,0.0004596163656769673,105.23848484848516,7.9430087682094825,104.23848484848386,0.0003663927723588558,184.25089932613824,8.094358387020034,183.25773927141825
dataset/jati (98).jpg,0.00042016630956023815,204.33676767676891,8.1166257987417,203.33676767676576,0.0004117287557752695,219.2539536781974,8.126363115753746,218.25395367819644,0.0005071115192327427,114.04050505050549,7.93528128333296,113.04050505050404,0.00040473966458390206,213.2618939048495,8.079697073460888,212.26873385012857
dataset/jati (99).jpg,0.0005644270992755921,57.614242424242796,7.752533765375596,56.61424242424219,0.0004991224146350501,79.76869707172779,7.876547917005116,78.76869707172712,0.0005081522293643548,72.87181818181855,7.849542202726385,71.87181818181794,0.0004902847065244272,76.54121700359724,7.828595029272218,75.54805694887735
dataset/mahoni (1).jpg,0.001235338230792779,52.17161616161625,7.108597312640743,51.17161616161616,0.0008884119766435398,89.30588715437212,7.382183542954864,88.30588715437172,0.0008875624936231149,86.89848484848537,7.3750717449954575,85.89848484848449,0.0008820401308570262,87.75082332674646,7.3329161461199295,86.7576632720264
dataset/mahoni (10).jpg,0.00041337618610345065,207.09919191919295,8.067851942927398,206.09919191919025,0.00039553568414258663,225.91409039893944,8.107216598819923,224.91409039893813,0.0004573870013263867,167.4454545454561,7.9811556716063405,166.44545454545323,0.00039551361486795576,213.26635253584712,8.036949652852678,212.27319248112516
